Store Name,Article Mix,Gender,Series,Article,Tier,Total Recommendation,Recommendation (box),kode kecil,ASSRT STATUS,BROKEN SIZE
Zuma Lippo Batu,B2VS02VS01,BOYS,STITCH,"BOYS VELCRO STITCH 1, NAVY",3,22,2,B2VS01,BROKEN,"27/28, 29/30, 31/32"
Zuma Lippo Batu,B2TS02TS02,BOYS,TOY STORY,"BOYS TOY STORY 2, BLUE",3,7,1,B2TS02,BROKEN,"29/30, 33/34"
Zuma Lippo Batu,B2TS02TS01,BOYS,TOY STORY,"BOYS TOY STORY 1, BROWN",3,-6,0,B2TS01,FULL,
Zuma Lippo Batu,B2VB02VB01,BOYS,VELCRO,"BOYS VELCRO BRICKS 1, ALL BLACK",3,-16,-1,B2VB01,FULL,
Zuma Lippo Batu,B2VB02VB02,BOYS,VELCRO,"BOYS VELCRO BRICKS 2, COCOA",3,0,0,B2VB02,BROKEN,"27/28, 29/30"
Zuma Lippo Batu,B2VB02VB03,BOYS,VELCRO,"BOYS VELCRO BRICKS 3, GREY",3,-5,0,B2VB03,FULL,
Zuma Lippo Batu,Z2BT02BT01,BABY,BATMAN,"BABY BATMAN 1, BLUE",2,23,2,Z2BT01,FULL,
Zuma Lippo Batu,Z2CA0AV105,BABY,CLASSIC,"BABY CLASSIC 5, COFFEE",2,13,1,Z2CA05,FULL,
Zuma Lippo Batu,Z2CAVAV103,BABY,CLASSIC,"BABY CLASSIC 3, CANDY PINK",3,-3,0,Z2CAV103,BROKEN,21/22
Zuma Lippo Batu,Z2CA0AV104,BABY,CLASSIC,"BABY CLASSIC 4, NAVY",1,12,1,Z2CAV104,FULL,
Zuma Lippo Batu,Z2CA0AV106,BABY,CLASSIC,"BABY CLASSIC 6, GREY",3,1,0,Z2CA06,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2CA0AV107,BABY,CLASSIC,"BABY CLASSIC 7, HONEY GINGER",3,1,0,Z2CA07,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2CA02CA01,BABY,CLASSIC,"BABY BOYS CLASSIC 1, STEEL BLUE",4,0,0,Z2CA01,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2CAVAV102,BABY,CLASSIC,"BABY CLASSIC 2, HAZELNUT",2,-5,0,,FULL,
Zuma Lippo Batu,Z2CA0AV108,BABY,CLASSIC,"BABY CLASSIC 8, NUDE",3,-5,0,Z2CA08,BROKEN,25/26
Zuma Lippo Batu,Z2CA0AV109,BABY,CLASSIC,"BABY CLASSIC 9, SAGE",3,7,1,Z2CA09,FULL,
Zuma Lippo Batu,Z2CA02CA03,BABY,CLASSIC,"BABY GIRLS CLASSIC 3, CANDY PINK",3,-1,0,Z2CA03,BROKEN,"21/22, 23/24"
Zuma Lippo Batu,Z2CM02CM01,BABY,COCOMELON,"BABY COCOMELON 1, PINK",2,9,1,Z2CM01,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2CM02CM02,BABY,COCOMELON,"BABY COCOMELON 2, RED GREEN",3,7,1,Z2CM02,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2CM02CM03,BABY,COCOMELON,"BABY COCOMELON 3, BLUE YELLOW",3,6,1,Z2CM03,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2DM02DM02,BABY,DISNEY,"BABY DISNEY MICKEY 2, NAVY",2,4,0,Z2DM02,BROKEN,25/26
Zuma Lippo Batu,Z2DI02DI02,BABY,DISNEY,"BABY DISNEY MINNIE 2, BLUSH NUDE",2,-2,0,Z2DI02,BROKEN,25/26
Zuma Lippo Batu,Z2DM02DM01,BABY,DISNEY,"BABY DISNEY MICKEY 1, RED",3,-3,0,Z2DM01,BROKEN,25/26
Zuma Lippo Batu,Z2DI02DI01,BABY,DISNEY,"BABY DISNEY MINNIE 1, LAVENDER",3,-11,-1,Z2DI01,FULL,
Zuma Lippo Batu,Z2LS02LS01,BABY,LOTSO,"BABY LOTSO 1, PINK BERRY",8,14,1,Z2LS01,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2CL0BZCL1,BABY,MICKEY,"BABY BOYS COLLAB 1, DISNEY MICKEY BLACK",2,-14,-1,,BROKEN,25/26
Zuma Lippo Batu,Z2CA0BZCL1,BABY,MICKEY,"BABY BOYS CLASSIC 2, HAZELNUT",3,-2,0,,BROKEN,"21/22, 25/26"
Zuma Lippo Batu,Z1MF02MF01,BABY,MICKEY & FRIENDS,"BABY GIRLS COLLAB 1, DISNEY MICKEY & FRIENDS PINK",1,10,1,Z2MF01,FULL,
Zuma Lippo Batu,BB1CL2MF02,BABY,MICKEY & FRIENDS,"BABY BOYS COLLAB 2, DISNEY MICKEY & FRIENDS BLUE",2,-8,-1,Z2MF02,BROKEN,25/26
Zuma Lippo Batu,Z1MF02MF03,BABY,MICKEY & FRIENDS,"BABY BOYS COLLAB 3, DISNEY MICKEY & FRIENDS BROWN",3,-5,0,Z2MF03,BROKEN,25/26
Zuma Lippo Batu,Z2GC0BZCL1,BABY,MINNIE,"BABY GIRLS COLLAB 1, PINK",3,-19,-2,Z2GC01,FULL,
Zuma Lippo Batu,Z2PH02PH01,BABY,POOH,"BABY POOH 1, MOCHA",8,-8,-1,Z2PH01,FULL,
Zuma Lippo Batu,Z2PH02PH02,BABY,POOH,"BABY POOH 2, SOFT PINK",8,-1,0,Z2PH02,BROKEN,"21/22, 25/26"
Zuma Lippo Batu,Z2PS02PS01,BABY,PRINCESS,"BABY GIRLS PRINCESS SNOW WHITE 1, RED",3,3,0,Z2PS01,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2PS02PS03,BABY,PRINCESS,"BABY GIRLS PRINCESS ARIEL 3, GREEN",2,1,0,Z2PS03,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2PS02PS02,BABY,PRINCESS,"BABY GIRLS PRINCESS BELLE 2, YELLOW",4,0,0,Z2PS02,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2PS02PS04,BABY,PRINCESS,"BABY GIRLS PRINCESS CINDERELLA 4, BLUE",4,0,0,Z2PS04,BROKEN,"21/22, 23/24, 25/26"
Zuma Lippo Batu,Z2VS02VS02,BABY,STITCH,"BABY VELCRO STITCH 2, PINK",8,55,5,Z2VS02,FULL,
Zuma Lippo Batu,Z2VS02VS01,BABY,STITCH,"BABY VELCRO STITCH 1, NAVY",8,58,5,Z2VS01,BROKEN,23/24
Zuma Lippo Batu,Z2TS02TS01,BABY,TOY STORY,"BABY BOYS TOY STORY 1, BROWN",2,-2,0,Z2TS01,BROKEN,25/26
Zuma Lippo Batu,Z2TS02TS03,BABY,TOY STORY,"BABY BOYS TOY STORY 3, GREEN",2,-7,-1,Z2TS03,BROKEN,25/26
Zuma Lippo Batu,Z2VB02VB01,BABY,VELCRO,"BABY VELCRO BRICKS 1, ALL BLACK",1,-3,0,Z2VB01,FULL,
Zuma Lippo Batu,Z2VB02VB02,BABY,VELCRO,"BABY VELCRO BRICKS 2, COCOA",2,-1,0,Z2VB02,FULL,
Zuma Lippo Batu,Z2VB02VB03,BABY,VELCRO,"BABY VELCRO BRICKS 3, GREY",1,3,0,Z2VB03,BROKEN,25/26
Zuma Lippo Batu,Z2VB02VB05,BABY,VELCRO,"BABY VELCRO BRICKS 5, OAT PINK",2,6,1,Z2VB05,BROKEN,"21/22, 25/26"
Zuma Lippo Batu,Z2VB02VB06,BABY,VELCRO,"BABY VELCRO BRICKS 6, SAGE",3,-3,0,Z2VB06,BROKEN,21/22
Zuma Lippo Batu,Z2VB02VB04,BABY,VELCRO,"BABY VELCRO BRICKS 4, CORAL",2,0,0,Z2VB04,BROKEN,"21/22, 25/26"
Zuma Lippo Batu,Z2WB02WB05,BABY,WBB,"BABY WBB 5, WHITE",2,12,1,Z2WB05,BROKEN,"20/21, 22/23"
Zuma Lippo Batu,Z2WB02WB03,BABY,WBB,"BABY WBB 3, BROWN",2,9,1,Z2WB03,FULL,
Zuma Lippo Batu,Z2WB02WB04,BABY,WBB,"BABY WBB 4, GREY",2,12,1,Z2WB04,FULL,
Zuma Royal Plaza,M1AMVMV102,MEN,AIRMOVE,"MEN AIRMOVE 2, INDIGO TAN",8,-3,0,M1AMV102,BROKEN,"39/40, 43/44"
Zuma Royal Plaza,M1AMVMV103,MEN,AIRMOVE,"MEN AIRMOVE 3, DEEP GREEN",8,-3,0,M1AMV103,BROKEN,39/40
Zuma Royal Plaza,M1AMVMV101,MEN,AIRMOVE,"MEN AIRMOVE 1, BLACK",8,1,0,M1AMV101,BROKEN,"39/40, 43/44"
Zuma Royal Plaza,M1BLVLV212,MEN,BLACKSERIES,"MEN BLACK SERIES 12, BROWN STONE",2,0,0,M1BLV212,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1BLVLV214,MEN,BLACKSERIES,"MEN BLACK SERIES 14, BONE WHITE",1,0,0,M1BLV214,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1BLVLV211,MEN,BLACKSERIES,"MEN BLACK SERIES 11, FOREST BIOME",2,0,0,M1BLV211,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1BL0LV209,MEN,BLACKSERIES,"MEN BLACK SERIES 9, ARMY",1,-5,0,M1BLV209,BROKEN,"39, 41, 44"
Zuma Royal Plaza,MBLACLV204,MEN,BLACKSERIES,"MEN BLACK SERIES 4, LIGHT OLIVE",2,5,0,M1BLV204,FULL,
Zuma Royal Plaza,M1BL1LV210,MEN,BLACKSERIES,"MEN BLACK SERIES 10, TERRACOTTA",2,-4,0,M1BLV210,BROKEN,"39, 40, 43"
Zuma Royal Plaza,MBLACLV203,MEN,BLACKSERIES,"MEN BLACK SERIES 3, COSMIC GREY",1,2,0,M1BLV203,BROKEN,41
Zuma Royal Plaza,MBLACLV206,MEN,BLACKSERIES,"MEN BLACK SERIES 6, STONE BLUE",1,2,0,M1BLV206,BROKEN,39
Zuma Royal Plaza,M1BLVLV113,MEN,BLACKSERIES,"MEN BLACK SERIES 13, LEGION BLUE",3,0,0,M1BLV113,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,MBLACLV205,MEN,BLACKSERIES,"MEN BLACK SERIES 5, PEANUT",1,-4,0,M1BLV205,BROKEN,39
Zuma Royal Plaza,M1BL0LV208,MEN,BLACKSERIES,"MEN BLACK SERIES 8, NAVY",1,0,0,M1BLV208,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1CA2AV224,MEN,CLASSIC,"MEN CLASSIC 24, NAVY GREY",1,-1,0,M1CAV124,FULL,
Zuma Royal Plaza,M1CA3AV232,MEN,CLASSIC,"MEN CLASSIC 32, BLACK STONE",1,6,1,M1CAV232,BROKEN,40
Zuma Royal Plaza,SJ1ACAV201,MEN,CLASSIC,"MEN CLASSIC 1, JET BLACK",1,-3,0,M1CAV201,FULL,
Zuma Royal Plaza,M1CA2AV227,MEN,CLASSIC,"MEN CLASSIC 27, GREY GREY",1,-1,0,M1CAV227,BROKEN,"39, 43"
Zuma Royal Plaza,M1CA2AV223,MEN,CLASSIC,"MEN CLASSIC 23, NAVY BLACK",1,-1,0,M1CAV223,FULL,
Zuma Royal Plaza,M1CA3AV230,MEN,CLASSIC,"MEN CLASSIC 30, BROWN BLACK",3,0,0,M1CAV230,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1CA3AV231,MEN,CLASSIC,"MEN CLASSIC 31, BLACK TURQUOISE",2,0,0,M1CAV231,BROKEN,"41, 43"
Zuma Royal Plaza,M1CA3AV233,MEN,CLASSICEARTH,"MEN CLASSIC EARTH 33, MOCHA",3,0,0,M1CAV233,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1CA3AV236,MEN,CLASSICEARTH,"MEN CLASSIC EARTH 36, OLIVE",2,0,0,M1CAV236,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1COVOV101,MEN,CLOUD,"MEN CLOUD 1, BLACK",4,0,0,M1COV101,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1COVOV105,MEN,CLOUD,"MEN CLOUD 5, BLACK GREY",4,0,0,M1COV105,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1COVOV102,MEN,CLOUD,"MEN CLOUD 2, NAVY",4,0,0,M1COV102,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1COVOV103,MEN,CLOUD,"MEN CLOUD 3, ALMOND",4,0,0,M1COV103,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1COVOV104,MEN,CLOUD,"MEN CLOUD 4, TEAL BLACK",4,0,0,M1COV104,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1COVOV106,MEN,CLOUD,"MEN CLOUD 6, ARMY KHAKI",4,0,0,M1COV106,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1DL0LV101,MEN,DALLAS,"MEN DALLAS 1, JET BLACK",1,6,1,M1DLV101,FULL,
Zuma Royal Plaza,M1DLVLV103,MEN,DALLAS,"MEN DALLAS 3, GREY",2,6,1,M1DLV103,BROKEN,41
Zuma Royal Plaza,M1DL0LV105,MEN,DALLAS,"MEN DALLAS 5, ALMOND",3,2,0,M1DLV105,BROKEN,40
Zuma Royal Plaza,M1DL0ZZDL3,MEN,DALLAS,"MEN DALLAS 3, GRAY",3,0,0,M1DL03,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1DLVLV108,MEN,DALLAS,"MEN DALLAS 8, ORION",4,0,0,M1DLV108,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1LCVCV208,MEN,LUCA,"MEN LUCA 8, ALL BLACK",2,0,0,MN1LCV208,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1LCVCV101,MEN,LUCA,"MEN LUCA 1, BLACK",3,0,0,MN1LCV101,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1LCVCV205,MEN,LUCA,"MEN LUCA 5, MIDNIGHT BLUE",3,0,0,MN1LCV205,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1LCVCV206,MEN,LUCA,"MEN LUCA 6, OLIVE",3,2,0,MN1LCV206,BROKEN,"41, 42, 44"
Zuma Royal Plaza,M1LCVCV207,MEN,LUCA,"MEN LUCA 7, BEIGE",3,-3,0,MN1LCV207,BROKEN,"40, 42, 44"
Zuma Royal Plaza,M1LCVCV102,MEN,LUCA,"MEN LUCA 2, BROWN",3,0,0,MN1LCV102,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1LCVCV103,MEN,LUCA,"MEN LUCA 3, GREEN",3,0,0,MN1LCV103,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1LCVCV104,MEN,LUCA,"MEN LUCA 4, NAVY",3,0,0,MN1LCV104,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1ONVNV111,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE",2,6,1,M1ONV111,FULL,
Zuma Royal Plaza,M1ON1NV112,MEN,ONYX,"MEN ONYX Z 12, BLACK BLACK",2,0,0,M1ONV112,BROKEN,"39, 40, 41, 42, 43"
Zuma Royal Plaza,M1ON0NV108,MEN,ONYX,"MEN ONYX Z 8, BLACK GREY",2,0,0,M1ONV108,FULL,
Zuma Royal Plaza,M1ON1NV110,MEN,ONYX,"MEN ONYX Z 10, NAVY NAVY",2,-1,0,M1ONV110,BROKEN,"39, 41, 43"
Zuma Royal Plaza,M1ON11ON11,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE BLACK",3,0,0,M1ON11,BROKEN,"39, 40, 41, 42, 43"
Zuma Royal Plaza,M1ON0NV109,MEN,ONYX,"MEN ONYX Z 9, NAVY BLACK",2,0,0,M1ONV109,BROKEN,"39, 40, 41, 42, 43"
Zuma Royal Plaza,M1SL1LV117,MEN,SLIDE,"MEN SLIDE MAX 17, BLACK BLUE",3,-2,0,M1SLV117,FULL,
Zuma Royal Plaza,M1SL1LV114,MEN,SLIDE,"MEN SLIDE MAX 14, BLACK",1,0,0,M1SLV114,BROKEN,"40, 41"
Zuma Royal Plaza,M1SL1LV118,MEN,SLIDE,"MEN SLIDE MAX 18, GREY",3,0,0,M1SLV118,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1SL1LV115,MEN,SLIDE,"MEN SLIDE MAX 15, NAVY",2,-1,0,M1SLV115,FULL,
Zuma Royal Plaza,M1SL1LV111,MEN,SLIDE,"MEN SLIDE BASIC 11, BLACK",2,2,0,M1SLV111,BROKEN,39
Zuma Royal Plaza,M1SL1LV116,MEN,SLIDE,"MEN SLIDE MAX 16, ARMY",3,0,0,M1SLV116,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1SL11SL19,MEN,SLIDE,"MEN SLIDE MAX 19, MOCHA",3,0,0,M1SL19,BROKEN,"40, 41, 42, 43, 44"
Zuma Royal Plaza,M1SP0PV201,MEN,STRIPE,"MEN STRIPE 1, BLACK BLUE RED",1,2,0,M1SPV201,BROKEN,39
Zuma Royal Plaza,M1SP1PV213,MEN,STRIPE,"MEN STRIPE 13, GREY GREEN WHITE",1,0,0,M1SPV213,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1AZSPV207,MEN,STRIPE,"MEN STRIPE 7, BLACK TAN WHITE",1,5,0,M1SPV207,BROKEN,"39, 40, 42"
Zuma Royal Plaza,M1AZSPV208,MEN,STRIPE,"MEN STRIPE 8, TWILIGHT RED WHITE",1,4,0,M1SPV208,BROKEN,"39, 40, 41, 42"
Zuma Royal Plaza,M1SPVPV214,MEN,STRIPE,"MEN STRIPE 14, ARMY MOCHA WHITE",1,0,0,M1SPV214,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1AZSPV210,MEN,STRIPE,"MEN STRIPE 10, ALMOND BLACK",1,0,0,M1SPV210,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1AZSPV211,MEN,STRIPE,"MEN STRIPE 11, GRAY LIME",1,0,0,M1SPV211,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,M1SP0PV202,MEN,STRIPE,"MEN STRIPE 2, TWILIGHT ORANGE GREEN",1,1,0,M1SPV202,BROKEN,"40, 42, 43"
Zuma Royal Plaza,M1ZR01ZR02,MEN,ZORRO,"MEN ZORRO 2, MIDNIGHT BLUE",2,4,0,M1ZR02,BROKEN,40
Zuma Royal Plaza,M1ZR01ZR03,MEN,ZORRO,"MEN ZORRO 3, GREEN BAY",2,-2,0,M1ZR03,BROKEN,"40, 41, 42"
Zuma Royal Plaza,M1ZR01ZR01,MEN,ZORRO,"MEN ZORRO 1, BLACK",2,1,0,M1ZR01,BROKEN,"41, 43"
Zuma Royal Plaza,M1ZR01ZR06,MEN,ZORRO,"MEN ZORRO 6, BLACK STROM",8,-1,0,M1ZR06,BROKEN,"40, 41, 42, 43"
Zuma Royal Plaza,M1ZR01ZR04,MEN,ZORRO,"MEN ZORRO 4, ALL BLACK",8,5,0,M1ZR04,BROKEN,44
Zuma Royal Plaza,M1ZR01ZR05,MEN,ZORRO,"MEN ZORRO 5, COFFEE",8,3,0,M1ZR05,BROKEN,"40, 42, 43"
Zuma Royal Plaza,L1CMVMV206,LADIES,CLASSIC,"LADIES CLASSIC METALIC 6, WINE",8,-1,0,L1CMV206,BROKEN,"37, 38, 39, 40, 41"
Zuma Royal Plaza,SJ2ACAV201,LADIES,CLASSIC,"LADIES CLASSIC 1, JET BLACK",1,3,0,L1CAV201,BROKEN,"36, 37, 38"
Zuma Royal Plaza,L1CM0MV204,LADIES,CLASSIC,"LADIES CLASSIC METALIC 4, GINGER SNAP",1,3,0,L1CMV204,BROKEN,"36, 37, 38, 39"
Zuma Royal Plaza,L1CMVMV207,LADIES,CLASSIC,"LADIES CLASSIC METALIC 7, OLIVE",8,6,1,L1CMV207,BROKEN,"36, 37, 40"
Zuma Royal Plaza,L1CMVMV208,LADIES,CLASSIC,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE",8,0,0,L1CMV208,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Royal Plaza,L2AZCAV229,LADIES,CLASSIC,"LADIES CLASSIC 29, NAVY HOTPINK",1,-1,0,L1CAV229,FULL,
Zuma Royal Plaza,L1CA3AV234,LADIES,CLASSIC,"LADIES CLASSIC EARTH 34, ROSE",3,5,0,L1CAV234,FULL,
Zuma Royal Plaza,L1CA3AV237,LADIES,CLASSIC,"LADIES CLASSIC 37, NUDE",2,4,0,L1CAV237,BROKEN,"36, 37, 40"
Zuma Royal Plaza,L1CMVMV209,LADIES,CLASSIC,"LADIES CLASSIC METALIC 9, PURPLE",8,0,0,L1CMV209,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Royal Plaza,L1CM0MV203,LADIES,CLASSIC,"LADIES CLASSIC METALIC 3, BALLET ROSE",2,0,0,L1CMV203,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Royal Plaza,L3CA2AV222,LADIES,CLASSIC,"LADIES CLASSIC 22, NAVY NAVY",1,6,1,L1CAV222,BROKEN,43
Zuma Royal Plaza,L2AZCAV226,LADIES,CLASSIC,"LADIES CLASSIC 26, LIGHT GREY",2,2,0,L1CAV226,BROKEN,"36, 38, 39, 40"
Zuma Royal Plaza,L1CM0MV205,LADIES,CLASSIC,"LADIES CLASSIC METALIC 05, TEAL GREEN",1,-4,0,L1CMV205,BROKEN,41
Zuma Royal Plaza,L2AZCAV225,LADIES,CLASSIC,"LADIES CLASSIC 25, DARK GREY",2,3,0,L1CAV225,BROKEN,"36, 37, 40"
Zuma Royal Plaza,L1CA3AV232,LADIES,CLASSIC,"LADIES CLASSIC 32, BLACK STONE",2,5,0,L1CAV232,BROKEN,36
Zuma Royal Plaza,L1CM0MV201,LADIES,CLASSIC,"LADIES CLASSIC METALIC 1, BLACK GOLD",1,-5,0,L1CMV201,BROKEN,37
Zuma Royal Plaza,L1CA3AV238,LADIES,CLASSIC,"LADIES CLASSIC 38, SAGE",2,0,0,L1CAV238,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1CM0MV202,LADIES,CLASSIC,"LADIES CLASSIC METALIC 2, BLEACH SAND",1,1,0,L1CMV202,BROKEN,36
Zuma Royal Plaza,L2AZCAV223,LADIES,CLASSIC,"LADIES CLASSIC 23, NAVY GREY",1,2,0,L1CAV223,BROKEN,39
Zuma Royal Plaza,L1CA3AV235,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 35, MACCHIATO",2,4,0,L1CAV235,BROKEN,39
Zuma Royal Plaza,L1CA3AV233,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 33, ROSY BROWN",3,2,0,L1CAV233,BROKEN,36
Zuma Royal Plaza,L1CA3AV231,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 31, JADE",3,0,0,L1CAV231,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Royal Plaza,L1CA3AV236,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 36, OCHRE",3,-2,0,L1CAV236,BROKEN,"37, 38, 40, 41"
Zuma Royal Plaza,E2AZEAV210,LADIES,ELSA,"LADIES ELSA 10, SILVER NAVY",1,3,0,L1EAV210,BROKEN,36
Zuma Royal Plaza,E2AZEAV206,LADIES,ELSA,"LADIES ELSA 6, JET BLACK",1,2,0,L1EAV206,BROKEN,36
Zuma Royal Plaza,L1EAVAV213,LADIES,ELSA,"LADIES ELSA 13, CHESTNUT",3,3,0,L1EAV213,BROKEN,"36, 37, 38"
Zuma Royal Plaza,E2AZEAV207,LADIES,ELSA,"LADIES ELSA 7, BLACK GOLD",3,0,0,L1EAV207,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1EA1AV211,LADIES,ELSA,"LADIES ELSA 11, GINGERSNAP",1,-4,0,L1EAV211,BROKEN,"36, 41"
Zuma Royal Plaza,L1EA1AV212,LADIES,ELSA,"LADIES ELSA 12, BROWINE GOLD",3,-2,0,L1EAV212,BROKEN,"36, 37, 38, 40"
Zuma Royal Plaza,L1EAVAV214,LADIES,ELSA,"LADIES ELSA 14, TERRACOTA",3,0,0,L1EAV214,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1EAVAV215,LADIES,ELSA,"LADIES ELSA 15, BLUSH",3,0,0,L1EAV215,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1EAVAV216,LADIES,ELSA,"LADIES ELSA 16, SAND GOLD",3,0,0,L1EAV216,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1EAVAV217,LADIES,ELSA,"LADIES ELSA 17, SKY BLUE",3,0,0,L1EAV217,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1FL0LV101,LADIES,FLO,"LADIES FLO 1, BLACK",1,2,0,L1FLV101,BROKEN,"37, 40"
Zuma Royal Plaza,L1FLOLV103,LADIES,FLO,"LADIES FLO 3, LIGHT BROWN",2,-4,0,L1FLV103,FULL,
Zuma Royal Plaza,L1FL0LV107,LADIES,FLO,"LADIES FLO 7, OTTER",2,1,0,L1FLV107,BROKEN,38
Zuma Royal Plaza,L1FLVLV109,LADIES,FLO,"LADIES FLO 9, GREY",3,5,0,L1FLV109,FULL,
Zuma Royal Plaza,L1FL01FL05,LADIES,FLO,"LADIES FLO 5, WHITE",3,0,0,L1FL05,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1FL01FL06,LADIES,FLO,"LADIES FLO 6, ROSE",4,0,0,L1FL06,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1FLVLV110,LADIES,FLO,"LADIES FLO 10, REDWOOD",4,0,0,L1FLV110,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1FL01FL08,LADIES,FLO,"LADIES FLO 8, SPRING LAKE",4,0,0,L1FL08,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1WIVIV201,LADIES,IRIS,"LADIES WEDGES IRIS 1, BLACK",3,0,0,L1WIV201,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1WIVIV104,LADIES,IRIS,"LADIES WEDGES IRIS 4, BEIGE",3,0,0,L1WIV104,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1WIVIV102,LADIES,IRIS,"LADIES WEDGES IRIS 2, MIDNIGHT BLUE",4,0,0,L1WIV102,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1WIVIV103,LADIES,IRIS,"LADIES WEDGES IRIS 3, DUSTY PINK",4,0,0,L1WIV103,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1LNVNV207,LADIES,LUNA,"LADIES LUNA 7, BEIGE",3,-2,0,LN1LNV207,BROKEN,"36, 38, 40"
Zuma Royal Plaza,L1LNVNV103,LADIES,LUNA,"LADIES LUNA 3, WHITE",2,0,0,LN1LNV103,BROKEN,"36, 37, 38, 39, 40"
Zuma Royal Plaza,L1LNVNV205,LADIES,LUNA,"LADIES LUNA 5, COFFEE",3,0,0,LN1LNV205,BROKEN,"36, 37, 38, 39, 40, 41, 42, 43, 44"
Zuma Royal Plaza,L1LNVNV101,LADIES,LUNA,"LADIES LUNA 1, BLACK",3,-3,0,LN1LNV101,BROKEN,"36, 37, 38"
Zuma Royal Plaza,L1LNVNV104,LADIES,LUNA,"LADIES LUNA 4, NAVY",3,0,0,LN1LNV104,BROKEN,"36, 37, 38, 39, 40"
